ORSId	ID	Source	Period/Epoch	Area/Site	Material	SWRadical	SWRadicalNumber
ORS02922	T01428	A-37651	商	河南安阳	甲骨	109	雝,雍
ORS02923	G01456	A-37651	商	河南安阳	甲骨	109	雝
ORS02924	G01457	A-00721-0	商	河南安阳	甲骨	109	雝
ORS02925	G01458	A-07063	商	河南安阳	甲骨	109	雝
ORS02926	G01459	A-07939	商	河南安阳	甲骨	109	雝
ORS02927	G01460	A-06779	商	河南安阳	甲骨	109	雝
ORS02928	T01427	A-37652	商	河南安阳	甲骨	109	雝,雍
ORS02929	T01429	A-03131	商	河南安阳	甲骨	109	雝,雍
ORS02930	T01430	A-03122	商	河南安阳	甲骨	109	雝,雍
ORS02931	T01431	A-01664	商	河南安阳	甲骨	109	雝,雍
ORS02932	T01432	A-03130	商	河南安阳	甲骨	109	雝,雍
ORS02933	T01433	A-17588-1	商	河南安阳	甲骨	109	雝,雍
ORS02934	G01422	A-18341	商	河南安阳	甲骨	109	雞
ORS02935	G01423	A-37471	商	河南安阳	甲骨	109	雞
ORS02936	T01422	A-18341	商	河南安阳	甲骨	109	雞
ORS02937	T01423	A-29031	商	河南安阳	甲骨	109	雞
ORS02938	T01424	A-29033	商	河南安阳	甲骨	109	雞
ORS02939	T01425	A-18342	商	河南安阳	甲骨	109	雞
ORS02940	T01426	A-05270	商	河南安阳	甲骨	109	雞
ORS02941	G01426	A-10816-0	商	河南安阳	甲骨	109	離
ORS02942	G01427	A-10820-0	商	河南安阳	甲骨	109	離
ORS02943	G01428	A-28423	商	河南安阳	甲骨	109	離
ORS02944	G01429	A-33396	商	河南安阳	甲骨	109	離
ORS02945	G01430	A-06450	商	河南安阳	甲骨	109	離
ORS02946	G01433	A-33374-1	商	河南安阳	甲骨	109	離
ORS02947	G01431	A-10812	商	河南安阳	甲骨	109	離
ORS02948	G01432	A-06386	商	河南安阳	甲骨	109	離
ORS02949	G01434	A-10811	商	河南安阳	甲骨	109	離
ORS02950	T01439	A-36567	商	河南安阳	甲骨	109	鴻
ORS02951	G01464	A-36567	商	河南安阳	甲骨	109	鴻
ORS02952	G01407	H-01915	商	河南安阳	甲骨	109	獲
ORS02953	T01416	A-26879	商	河南安阳	甲骨	109	雉
ORS02954	T01418	A-26891	商	河南安阳	甲骨	109	雉
ORS02955	T02166	A-00811-0	商	河南安阳	甲骨	109	雍
ORS02956	T02167	A-02002-1	商	河南安阳	甲骨	109	雍
ORS02957	T02168	A-22265	商	河南安阳	甲骨	109	雍
ORS02958	T01440	A-06153	商	河南安阳	甲骨	109	
ORS02959	T01441	A-05854	商	河南安阳	甲骨	109	
ORS02960	T01446	A-06545	商	河南安阳	甲骨	109	
ORS02961	T01447	A-10607	商	河南安阳	甲骨	109	
ORS02962	T01448	A-18330	商	河南安阳	甲骨	109	
ORS02963	G01440	A-10502	商	河南安阳	甲骨	109	
ORS02964	T01455	A-34294	商	河南安阳	甲骨	109	亥
ORS02965	T01456	A-30447	商	河南安阳	甲骨	109	亥
ORS02966	T01457	A-32088	商	河南安阳	甲骨	109	亥
ORS02967	T01458	A-24975	商	河南安阳	甲骨	109	亥
ORS02968	T01442	A-11483-0	商	河南安阳	甲骨	109	霚
ORS02969	T01443	A-11814	商	河南安阳	甲骨	109	霚
ORS02970	T01444	A-20769	商	河南安阳	甲骨	109	陰
ORS02971	T01445	A-20988	商	河南安阳	甲骨	109	陰
ORS02972	G01465	A-17533-0	商	河南安阳	甲骨	109	八/隹
ORS02973	T01452	A-18332	商	河南安阳	甲骨	109	朮+隹
ORS02974	G01452	A-29366	商	河南安阳	甲骨	109	淮
ORS02975	G01480	A-30682	商	河南安阳	甲骨	111	舊
ORS02976	G01481	A-26994	商	河南安阳	甲骨	111	舊
ORS02977	G01482	A-30328	商	河南安阳	甲骨	111	舊
ORS02978	G01483	A-30358	商	河南安阳	甲骨	111	舊
ORS02979	G01484	A-32536	商	河南安阳	甲骨	111	舊
ORS02980	G01486	A-30429	商	河南安阳	甲骨	111	舊
ORS02981	G01487	A-36442	商	河南安阳	甲骨	111	舊
ORS02982	T01463	A-03522-0	商	河南安阳	甲骨	111	舊
ORS02983	T01464	A-30328	商	河南安阳	甲骨	111	舊
ORS02984	T01465	A-30429	商	河南安阳	甲骨	111	舊
ORS02985	T01466	A-30683	商	河南安阳	甲骨	111	舊
ORS02986	T01467	A-36486	商	河南安阳	甲骨	111	舊
ORS02987	T01468	A-20741	商	河南安阳	甲骨	111	舊
ORS02988	G01485	A-34397	商	河南安阳	甲骨	111	舊
ORS02989	G01470	A-18329	商	河南安阳	甲骨	111	雈
ORS02990	G01471	A-14963	商	河南安阳	甲骨	111	雈
ORS02991	G01472	A-09596	商	河南安阳	甲骨	111	雈
ORS02992	G01473	A-09592	商	河南安阳	甲骨	111	雈
ORS02993	G01474	A-00454-0	商	河南安阳	甲骨	111	萑
ORS02994	T01459	A-08080	商	河南安阳	甲骨	111	雈
ORS02995	T01460	A-09592	商	河南安阳	甲骨	111	雈
ORS02996	T01461	F-02621	商	河南安阳	甲骨	111	雈
ORS02997	T01462	A-30338	商	河南安阳	甲骨	111	雚
ORS02998	G01475	A-28201	商	河南安阳	甲骨	111	雚
ORS02999	G01476	A-30909	商	河南安阳	甲骨	111	雚
ORS03000	G01477	A-26909	商	河南安阳	甲骨	111	雚
ORS03001	G01478	A-27115	商	河南安阳	甲骨	111	雚
ORS03002	G01479	A-30338	商	河南安阳	甲骨	111	雚
ORS03003	T03785	A-05159	商	河南安阳	甲骨	111	雈
ORS03004	G03590	A-10568	商	河南安阳	甲骨	112	莧
ORS03005	G03750	A-00150-0	商	河南安阳	甲骨	112	秋
ORS03006	G03751	A-01403	商	河南安阳	甲骨	112	秋
ORS03007	G03752	A-09185	商	河南安阳	甲骨	112	秋
ORS03008	G03753	A-09631	商	河南安阳	甲骨	112	秋
ORS03009	G03754	A-11535	商	河南安阳	甲骨	112	秋
ORS03010	G03755	A-11540	商	河南安阳	甲骨	112	秋
ORS03011	G03756	A-13538	商	河南安阳	甲骨	112	秋
ORS03012	G03757	A-28114	商	河南安阳	甲骨	112	秋
ORS03013	G03758	A-28206	商	河南安阳	甲骨	112	秋
ORS03014	G03764	A-29715	商	河南安阳	甲骨	112	秋
ORS03015	G03765	A-32854	商	河南安阳	甲骨	112	秋
ORS03016	G03759	A-32863	商	河南安阳	甲骨	112	秋
ORS03017	G03763	A-32968	商	河南安阳	甲骨	112	秋
ORS03018	G03760	A-33229	商	河南安阳	甲骨	112	秋
ORS03019	G03761	A-33230	商	河南安阳	甲骨	112	秋
ORS03020	G03762	A-33234	商	河南安阳	甲骨	112	秋
ORS03021	G01493	A-14808	商	河南安阳	甲骨	113	蔑
ORS03022	T01474	A-14808	商	河南安阳	甲骨	113	蔑
ORS03023	G01494	A-14804	商	河南安阳	甲骨	113	蔑
ORS03024	G01496	A-06653-0	商	河南安阳	甲骨	113	蔑
ORS03025	T01469	A-06610-0	商	河南安阳	甲骨	113	蔑
ORS03026	G01495	A-00250	商	河南安阳	甲骨	113	蔑
ORS03027	T01470	A-00250	商	河南安阳	甲骨	113	蔑
ORS03028	T01472	A-17358	商	河南安阳	甲骨	113	蔑
ORS03029	T01473	A-14810	商	河南安阳	甲骨	113	蔑
ORS03030	T01475	A-14811	商	河南安阳	甲骨	113	蔑
ORS03031	T01476	A-20449	商	河南安阳	甲骨	113	蔑
ORS03032	T01477	A-30452	商	河南安阳	甲骨	113	蔑
ORS03033	T01478	A-33960	商	河南安阳	甲骨	113	蔑
ORS03034	G01491	A-06610-0	商	河南安阳	甲骨	113	蔑
ORS03035	T01471	A-08308	商	河南安阳	甲骨	113	蔑
ORS03036	G01492	A-08308	商	河南安阳	甲骨	113	蔑
ORS03037	G01488	A-31928	商	河南安阳	甲骨	113	?
ORS03038	G01490	A-08236	商	河南安阳	甲骨	113	??
ORS03039	G01489	A-32251	商	河南安阳	甲骨	113	?
ORS03040	G01497	A-08812-1	商	河南安阳	甲骨	114	羊
ORS03041	T01480	A-32623	商	河南安阳	甲骨	114	羊
ORS03042	G01498	A-08959	商	河南安阳	甲骨	114	羊
ORS03043	G01499	A-36328	商	河南安阳	甲骨	114	羊
ORS03044	G01500	A-20523	商	河南安阳	甲骨	114	羊
ORS03045	T01482	A-20523	商	河南安阳	甲骨	114	羊
ORS03046	G01501	A-30022	商	河南安阳	甲骨	114	羊
ORS03047	G01502	A-21752	商	河南安阳	甲骨	114	羊
ORS03048	G01503	A-25020	商	河南安阳	甲骨	114	羊
ORS03049	T01479	A-00014-0	商	河南安阳	甲骨	114	羊
ORS03050	T01481	A-21145	商	河南安阳	甲骨	114	羊
ORS03051	T01483	A-27871	商	河南安阳	甲骨	114	羊
ORS03052	G01508	A-00338	商	河南安阳	甲骨	114	羌
ORS03053	T01516	A-00153	商	河南安阳	甲骨	114	羌
ORS03054	G01509	A-00378-0	商	河南安阳	甲骨	114	羌
ORS03055	T01517	A-00154	商	河南安阳	甲骨	114	羌
ORS03056	G01510	A-00156	商	河南安阳	甲骨	114	羌
ORS03057	G01511	A-00244	商	河南安阳	甲骨	114	羌
ORS03058	G01512	A-06635	商	河南安阳	甲骨	114	羌
ORS03059	G01513	A-26908	商	河南安阳	甲骨	114	羌
ORS03060	G01514	A-27980	商	河南安阳	甲骨	114	羌
ORS03061	G01515	A-26917	商	河南安阳	甲骨	114	羌
ORS03062	G01516	F-00636	商	河南安阳	甲骨	114	羌
ORS03063	G01517	A-32013	商	河南安阳	甲骨	114	羌
ORS03064	G01518	A-32019	商	河南安阳	甲骨	114	羌
ORS03065	G01519	A-32075	商	河南安阳	甲骨	114	羌
ORS03066	G01520	A-32020	商	河南安阳	甲骨	114	羌
ORS03067	T01518	A-32130	商	河南安阳	甲骨	114	羌
ORS03068	G01521	A-32029	商	河南安阳	甲骨	114	羌
ORS03069	G01522	A-32094	商	河南安阳	甲骨	114	羌
ORS03070	G01523	A-32101	商	河南安阳	甲骨	114	羌
ORS03071	G01524	A-32039	商	河南安阳	甲骨	114	羌
ORS03072	G01525	A-32182	商	河南安阳	甲骨	114	羌
ORS03073	G01526	A-37434	商	河南安阳	甲骨	114	羌
ORS03074	T01527	A-06626	商	河南安阳	甲骨	114	羌
ORS03075	T01526	A-37434	商	河南安阳	甲骨	114	羌
ORS03076	T01519	A-33314	商	河南安阳	甲骨	114	羌
ORS03077	T01520	A-32120	商	河南安阳	甲骨	114	羌
ORS03078	T01521	A-32102	商	河南安阳	甲骨	114	羌
ORS03079	T01522	A-26926	商	河南安阳	甲骨	114	羌
ORS03080	T01523	A-26931	商	河南安阳	甲骨	114	羌
ORS03081	T01524	A-36520	商	河南安阳	甲骨	114	羌
ORS03082	T01528	A-27987	商	河南安阳	甲骨	114	羌
ORS03083	T01529	A-06620	商	河南安阳	甲骨	114	羌
ORS03084	T01530	A-26950	商	河南安阳	甲骨	114	羌
ORS03085	T01493	A-04971	商	河南安阳	甲骨	114	岳
ORS03086	T01494	A-00385	商	河南安阳	甲骨	114	岳
ORS03087	T01495	A-02325-1	商	河南安阳	甲骨	114	岳
ORS03088	T01496	A-05520	商	河南安阳	甲骨	114	岳
ORS03089	T01497	A-30425	商	河南安阳	甲骨	114	岳
ORS03090	T01498	A-34218	商	河南安阳	甲骨	114	岳
ORS03091	T01499	A-34218	商	河南安阳	甲骨	114	岳
ORS03092	T01500	A-34231	商	河南安阳	甲骨	114	岳
ORS03093	T01501	F-02438	商	河南安阳	甲骨	114	岳
ORS03094	T01502	A-34226	商	河南安阳	甲骨	114	岳
ORS03095	T01503	A-28258	商	河南安阳	甲骨	114	岳
ORS03096	T01504	A-12842-0	商	河南安阳	甲骨	114	岳
ORS03097	T01505	A-14458	商	河南安阳	甲骨	114	岳
ORS03098	T01506	A-30412	商	河南安阳	甲骨	114	岳
ORS03099	T01507	F-04032	商	河南安阳	甲骨	114	岳
ORS03100	T01508	A-14498	商	河南安阳	甲骨	114	岳
ORS03101	T01509	A-30427	商	河南安阳	甲骨	114	岳
ORS03102	T01489	A-00007	商	河南安阳	甲骨	114	糸羊
ORS03103	T01490	A-01119	商	河南安阳	甲骨	114	糸羊
ORS03104	T01491	A-08596	商	河南安阳	甲骨	114	糸羊
ORS03105	G01532	A-05711	商	河南安阳	甲骨	114	羊/凵
ORS03106	G01541	A-27342	商	河南安阳	甲骨	114	羊/牛
ORS03107	G01542	A-29520	商	河南安阳	甲骨	114	羊/牛
ORS03108	G01543	A-27443	商	河南安阳	甲骨	114	羊/牛
ORS03109	G01544	A-35818	商	河南安阳	甲骨	114	羊/牛
ORS03110	G01545	A-35829	商	河南安阳	甲骨	114	羊/牛
ORS03111	G01546	A-35822	商	河南安阳	甲骨	114	羊/牛
ORS03112	G01531	A-31001	商	河南安阳	甲骨	114	羊/皿
ORS03113	G01533	A-25281	商	河南安阳	甲骨	114	羊/羊
ORS03114	G01534	A-08548	商	河南安阳	甲骨	114	羊/羊
ORS03115	G01535	A-27122	商	河南安阳	甲骨	114	羊/羊
ORS03116	G01537	A-11198	商	河南安阳	甲骨	114	羊刀
ORS03117	G01538	A-24564	商	河南安阳	甲骨	114	羊刀
ORS03118	G01539	A-27582	商	河南安阳	甲骨	114	羊匕
ORS03119	G01540	A-27627	商	河南安阳	甲骨	114	羊匕
ORS03120	G01527	A-29309	商	河南安阳	甲骨	114	同隸定
ORS03121	G01528	A-37408	商	河南安阳	甲骨	114	同隸定
ORS03122	G01529	A-37744	商	河南安阳	甲骨	114	同隸定
ORS03123	G01530	A-33156	商	河南安阳	甲骨	114	同隸定
ORS03124	G01504	A-03107-1	商	河南安阳	甲骨	114	美
ORS03125	T01510	A-03102	商	河南安阳	甲骨	114	美
ORS03126	G01505	A-27352	商	河南安阳	甲骨	114	美
ORS03127	T01512	A-27352	商	河南安阳	甲骨	114	美
ORS03128	G01506	A-28088	商	河南安阳	甲骨	114	美
ORS03129	T01513	A-28088	商	河南安阳	甲骨	114	美
ORS03130	G01507	A-33008	商	河南安阳	甲骨	114	美
ORS03131	T01511	A-26836	商	河南安阳	甲骨	114	美
ORS03132	T01514	A-28091	商	河南安阳	甲骨	114	美
ORS03133	T01515	A-03106	商	河南安阳	甲骨	114	美
ORS03134	T01492	A-34272-0	商	河南安阳	甲骨	114	芈
ORS03135	T01525	A-37434	商	河南安阳	甲骨	114	羌
ORS03136	G01536	A-21434	商	河南安阳	甲骨	115	羴
ORS03137	T01534	A-21434	商	河南安阳	甲骨	115	羴
ORS03138	T01532	A-04628	商	河南安阳	甲骨	115	羊羊(上下)
ORS03139	T01533	A-07004	商	河南安阳	甲骨	115	羴
ORS03140	T01531	A-25817	商	河南安阳	甲骨	115	羴
ORS03141	G01547	A-06996	商	河南安阳	甲骨	115	羴
ORS03142	G01548	A-13009	商	河南安阳	甲骨	117	霍
ORS03143	G01549	A-35887	商	河南安阳	甲骨	117	霍
ORS03144	G01550	A-36781	商	河南安阳	甲骨	117	霍
ORS03145	T01535	A-36781	商	河南安阳	甲骨	117	霍
ORS03146	G01551	A-36783	商	河南安阳	甲骨	117	霍
ORS03147	T01536	A-36784	商	河南安阳	甲骨	117	霍
ORS03148	G01552	A-27151	商	河南安阳	甲骨	118	雥
ORS03149	T01537	A-27151	商	河南安阳	甲骨	118	雥
ORS03150	G01553	A-17867-0	商	河南安阳	甲骨	118	集
ORS03151	T01539	A-17867-0	商	河南安阳	甲骨	118	集
ORS03152	T01538	A-17455	商	河南安阳	甲骨	118	集
ORS03153	G01554	A-18333	商	河南安阳	甲骨	118	集
ORS03154	T01540	A-18333	商	河南安阳	甲骨	118	集
ORS03155	G01555	A-00116-0	商	河南安阳	甲骨	119	鳥
ORS03156	G01556	A-10512	商	河南安阳	甲骨	119	鳥
ORS03157	G01558	A-28424	商	河南安阳	甲骨	119	鳥
ORS03158	G01559	A-03457	商	河南安阳	甲骨	119	鳥
ORS03159	T01542	A-03457	商	河南安阳	甲骨	119	
ORS03160	G01560	A-09011-0	商	河南安阳	甲骨	119	鳥
ORS03161	G01561	A-11498-0	商	河南安阳	甲骨	119	鳥
ORS03162	G01562	A-14360	商	河南安阳	甲骨	119	鳥
ORS03163	G01563	A-17864	商	河南安阳	甲骨	119	鳥
ORS03164	G01564	A-18344	商	河南安阳	甲骨	119	鳥
ORS03165	T01543	A-04725	商	河南安阳	甲骨	119	
ORS03166	T01544	A-08239	商	河南安阳	甲骨	119	
ORS03167	T01545	A-09011-0	商	河南安阳	甲骨	119	
ORS03168	T01546	A-11500-0	商	河南安阳	甲骨	119	
ORS03169	T01547	A-17366-1	商	河南安阳	甲骨	119	
ORS03170	T01548	A-17455	商	河南安阳	甲骨	119	
ORS03171	T01550	A-17865	商	河南安阳	甲骨	119	
ORS03172	T01551	A-17866-0	商	河南安阳	甲骨	119	
ORS03173	G01557	A-17866-0	商	河南安阳	甲骨	119	鳥
ORS03174	T01552	A-21925	商	河南安阳	甲骨	119	
ORS03175	T01553	A-23691	商	河南安阳	甲骨	119	
ORS03176	T01554	A-22377	商	河南安阳	甲骨	119	
ORS03177	T01541	A-00116-0	商	河南安阳	甲骨	119	
ORS03178	T01549	A-17864	商	河南安阳	甲骨	119	
ORS03179	G01593	A-18342	商	河南安阳	甲骨	119	雞
ORS03180	G01594	A-29031	商	河南安阳	甲骨	119	雞
ORS03181	G01595	A-29033	商	河南安阳	甲骨	119	雞
ORS03182	G01592	A-10514	商	河南安阳	甲骨	119	鳴
ORS03183	T01583	A-01110-0	商	河南安阳	甲骨	119	鳴
ORS03184	G01591	A-04155	商	河南安阳	甲骨	119	鳴
ORS03185	T01584	A-04155	商	河南安阳	甲骨	119	鳴
ORS03186	T01585	A-04721	商	河南安阳	甲骨	119	鳴
ORS03187	T01586	A-04724	商	河南安阳	甲骨	119	鳴
ORS03188	T01587	A-08237	商	河南安阳	甲骨	119	鳴
ORS03189	G01587	A-17366-1	商	河南安阳	甲骨	119	鳴
ORS03190	G01588	A-04722	商	河南安阳	甲骨	119	鳴
ORS03191	G01589	A-22099	商	河南安阳	甲骨	119	鳴
ORS03192	G01590	A-31677	商	河南安阳	甲骨	119	鳴
ORS03193	G01585	A-05739	商	河南安阳	甲骨	119	鳶
ORS03194	G01586	A-05740	商	河南安阳	甲骨	119	鳶
ORS03195	G01565	A-00137-0	商	河南安阳	甲骨	119	鳳
ORS03196	G01566	A-01166	商	河南安阳	甲骨	119	鳳
ORS03197	G01568	A-12907	商	河南安阳	甲骨	119	鳳
ORS03198	G01569	A-13339	商	河南安阳	甲骨	119	鳳
ORS03199	G01570	A-34036	商	河南安阳	甲骨	119	鳳
ORS03200	G01571	A-30242	商	河南安阳	甲骨	119	鳳
ORS03201	G01572	A-07369	商	河南安阳	甲骨	119	鳳
ORS03202	G01573	A-14294	商	河南安阳	甲骨	119	鳳
ORS03203	G01574	A-13349	商	河南安阳	甲骨	119	鳳
ORS03204	G01575	A-07369	商	河南安阳	甲骨	119	鳳
ORS03205	G01578	A-28259	商	河南安阳	甲骨	119	鳳
ORS03206	G01579	A-28558	商	河南安阳	甲骨	119	鳳
ORS03207	G01580	A-28559	商	河南安阳	甲骨	119	鳳
ORS03208	G01581	A-28997	商	河南安阳	甲骨	119	鳳
ORS03209	G01582	A-30226	商	河南安阳	甲骨	119	鳳
ORS03210	G01583	A-30246	商	河南安阳	甲骨	119	鳳
ORS03211	G01584	A-30250	商	河南安阳	甲骨	119	鳳
ORS03212	T01555	A-00367-0	商	河南安阳	甲骨	119	鳯
ORS03213	T01556	A-07369	商	河南安阳	甲骨	119	鳳
ORS03214	T01557	A-07371	商	河南安阳	甲骨	119	鳯
ORS03215	T01558	A-12907	商	河南安阳	甲骨	119	鳯
ORS03216	T01559	A-13331	商	河南安阳	甲骨	119	鳯
ORS03217	T01560	A-13335	商	河南安阳	甲骨	119	鳯
ORS03218	T01561	A-13337	商	河南安阳	甲骨	119	鳯
ORS03219	T01562	A-13339	商	河南安阳	甲骨	119	鳯
ORS03220	T01563	A-13356	商	河南安阳	甲骨	119	鳯
ORS03221	T01564	A-13357	商	河南安阳	甲骨	119	鳯
ORS03222	T01581	F-02395	商	河南安阳	甲骨	119	鳯
ORS03223	T01565	A-13381	商	河南安阳	甲骨	119	鳯
ORS03224	T01566	A-14294	商	河南安阳	甲骨	119	鳯
ORS03225	T01567	A-16809	商	河南安阳	甲骨	119	鳯
ORS03226	T01568	A-21010	商	河南安阳	甲骨	119	鳯
ORS03227	T01569	A-21013	商	河南安阳	甲骨	119	鳯
ORS03228	T01570	A-21080	商	河南安阳	甲骨	119	鳯
ORS03229	T01572	A-30250	商	河南安阳	甲骨	119	鳯
ORS03230	T01573	A-28554	商	河南安阳	甲骨	119	鳯
ORS03231	T01574	A-28555	商	河南安阳	甲骨	119	鳯
ORS03232	T01575	A-30225	商	河南安阳	甲骨	119	鳯
ORS03233	T01576	A-30243	商	河南安阳	甲骨	119	鳯
ORS03234	T01577	A-30248	商	河南安阳	甲骨	119	鳯
ORS03235	T01578	A-30258	商	河南安阳	甲骨	119	鳯
ORS03236	G01576	A-13356	商	河南安阳	甲骨	119	鳳
ORS03237	T01571	A-24369	商	河南安阳	甲骨	119	鳯
ORS03238	T01579	A-34034	商	河南安阳	甲骨	119	鳯
ORS03239	G01577	A-34150	商	河南安阳	甲骨	119	鳳
ORS03240	G01567	F-02772	商	河南安阳	甲骨	119	鳳
ORS03241	T01580	A-34152	商	河南安阳	甲骨	119	鳯
ORS03242	T00204	A-19636	商	河南安阳	甲骨	119	珏
ORS03243	G00121	A-11438	商	河南安阳	甲骨	119	朋(鳳)
ORS03244	G01598	F-02858	商	河南安阳	甲骨	121	糞
ORS03245	G01599	A-08451	商	河南安阳	甲骨	121	棄
ORS03246	T01588	A-08451	商	河南安阳	甲骨	121	棄
ORS03247	G01600	A-21430	商	河南安阳	甲骨	121	棄
ORS03248	G01613	A-10345-0	商	河南安阳	甲骨	122	冓
ORS03249	G01614	A-08964	商	河南安阳	甲骨	122	冓
ORS03250	G01615	A-22617	商	河南安阳	甲骨	122	冓
ORS03251	G01616	A-26868	商	河南安阳	甲骨	122	冓
ORS03252	G01617	A-27076	商	河南安阳	甲骨	122	冓
ORS03253	G01618	A-28513	商	河南安阳	甲骨	122	冓
ORS03254	G01619	A-06196	商	河南安阳	甲骨	122	冓
ORS03255	T01592	A-06196	商	河南安阳	甲骨	122	冓
ORS03256	G01620	A-32216	商	河南安阳	甲骨	122	冓
ORS03257	G01621	A-32695	商	河南安阳	甲骨	122	冓
ORS03258	T01590	A-00158	商	河南安阳	甲骨	122	冓
ORS03259	T01591	A-03813	商	河南安阳	甲骨	122	冓
ORS03260	T01593	A-06658	商	河南安阳	甲骨	122	冓
ORS03261	T01594	A-23354	商	河南安阳	甲骨	122	冓
ORS03262	T01595	A-32002	商	河南安阳	甲骨	122	冓
ORS03263	T01596	A-23671	商	河南安阳	甲骨	122	冓
ORS03264	T01597	A-07660	商	河南安阳	甲骨	122	隸定修改。
ORS03265	G01622	A-07660	商	河南安阳	甲骨	122	再
ORS03266	T01598	A-34075	商	河南安阳	甲骨	122	修改隸定
ORS03267	T01599	A-04307-0	商	河南安阳	甲骨	122	爯
ORS03268	T01600	A-12020	商	河南安阳	甲骨	122	爯
ORS03269	T01601	A-19537	商	河南安阳	甲骨	122	爯
ORS03270	T01602	A-19538	商	河南安阳	甲骨	122	爯
ORS03271	T01603	A-28043	商	河南安阳	甲骨	122	爯
ORS03272	G01623	A-06162	商	河南安阳	甲骨	122	爯/稱
ORS03273	G01624	A-07407	商	河南安阳	甲骨	122	爯/稱
ORS03274	G01625	A-32535	商	河南安阳	甲骨	122	爯/稱
ORS03275	G01626	A-07398	商	河南安阳	甲骨	122	爯/稱
ORS03276	G01627	A-07422	商	河南安阳	甲骨	122	爯/稱
ORS03277	T01604	A-31994	商	河南安阳	甲骨	122	
ORS03278	T01605	F-01132	商	河南安阳	甲骨	122	
ORS03279	T01606	A-13404	商	河南安阳	甲骨	122	
ORS03280	T01607	A-26888	商	河南安阳	甲骨	122	
ORS03281	G01630	A-33276	商	河南安阳	甲骨	123	玄牛
ORS03282	G01634	A-16225	商	河南安阳	甲骨	123	o/繼
ORS03283	G01635	A-02940	商	河南安阳	甲骨	123	o/繼
ORS03284	G01631	A-00052	商	河南安阳	甲骨	123	幼
ORS03285	T01608	A-00052	商	河南安阳	甲骨	123	幼
ORS03286	G01632	A-01941	商	河南安阳	甲骨	123	幼
ORS03287	G01633	A-22736	商	河南安阳	甲骨	123	幼
ORS03288	T01609	F-02291	商	河南安阳	甲骨	123	幼
ORS03289	G01629	A-32347	商	河南安阳	甲骨	123	幺幺
ORS03290	G01636	A-33189	商	河南安阳	甲骨	124	兹
ORS03291	G01637	A-36037	商	河南安阳	甲骨	124	兹
ORS03292	G01638	A-36646	商	河南安阳	甲骨	124	兹
ORS03293	G01639	A-37188	商	河南安阳	甲骨	124	兹
ORS03294	G01640	A-37319	商	河南安阳	甲骨	124	兹
ORS03295	G01641	A-14951-0	商	河南安阳	甲骨	124	幽
ORS03296	G01642	A-33606	商	河南安阳	甲骨	124	幽
ORS03297	G01643	A-29510	商	河南安阳	甲骨	124	幽
ORS03298	T01610	A-14951-0	商	河南安阳	甲骨	124	幽
